subj	itemID	cond	Acc
S32	i086	UD	1
S32	i087	RD	1
S32	i088	RD	1
S32	i089	UC	1
S32	i090	RC	1
S32	i091	UC	1
S32	i092	RC	1
S32	i093	UD	1
S32	i094	UC	1
S32	i095	RC	1
S32	i096	UD	1
S32	i097	UD	1
S32	i098	UC	1
S32	i099	UC	1
S32	i100	UC	1
S32	i101	UD	1
S32	i102	RC	1
S32	i103	RC	1
S32	i104	RC	1
S32	i105	RC	1
S32	i106	UC	1
S32	i107	UD	1
S32	i108	UD	1
S32	i109	UD	1
S32	i110	RC	1
S32	i111	RD	1
S32	i112	UD	0
S32	i113	UD	1
S32	i114	UD	1
S32	i115	UC	1
S32	i116	UC	1
S32	i117	UD	1
S32	i118	UC	1
S32	i119	RD	1
S32	i120	RC	1
S33	i001	UD	1
S33	i002	RD	1
S33	i003	UC	1
S33	i004	RD	1
S33	i005	RD	1
S33	i006	UC	1
S33	i007	RD	1
S33	i008	UD	1
S33	i009	RC	1
S33	i010	UD	1
S33	i011	UC	1
S33	i012	RD	1
S33	i013	UD	1
S33	i014	RC	1
S33	i015	UC	1
S33	i016	RD	1
S33	i017	UC	1
S33	i018	RD	1
S33	i019	RD	1
S33	i020	UD	1
S33	i021	UC	1
S33	i022	UD	1
S33	i023	RD	1
S33	i024	RC	1
S33	i025	UD	1
S33	i026	RD	1
S33	i027	RD	1
S33	i028	UD	1
S33	i029	UC	1
S33	i030	RC	1
S33	i031	RD	1
S33	i032	RD	1
S33	i033	UD	1
S33	i034	RC	1
S33	i035	RC	1
S33	i036	RC	1
S33	i037	RC	1
S33	i038	RC	1
S33	i039	RC	1
S33	i040	UC	1
S33	i041	UD	1
S33	i042	UC	1
S33	i043	UC	1
S33	i044	RC	1
S33	i045	UD	1
S33	i046	RC	1
S33	i047	RD	1
S33	i048	UC	1
S33	i049	RC	1
S33	i050	RC	1
S33	i051	UC	1
S33	i052	UC	1
S33	i053	RC	1
S33	i054	UD	1
S33	i055	UD	1
S33	i056	RC	1
S33	i057	RD	1
S33	i058	UC	1
S33	i059	UC	1
S33	i060	RC	1
S33	i061	RC	1
S33	i062	UD	1
S33	i063	UC	1
S33	i064	RC	1
S33	i065	RD	1
S33	i066	UD	1
S33	i067	UC	1
S33	i068	RD	1
S33	i069	UC	1
S33	i070	RD	1
S33	i071	UC	1
S33	i072	UD	1
S33	i073	RD	1
S33	i074	UC	1
S33	i075	UC	1
S33	i076	UC	1
S33	i077	RD	1
S33	i078	UD	1
S33	i079	UC	0
S33	i080	RD	1
S33	i081	UC	1
S33	i082	UC	1
S33	i083	RC	1
S33	i084	UD	1
S33	i085	UC	1
S33	i086	UD	1
S33	i087	UC	1
S33	i088	UC	1
S33	i089	RC	1
S33	i090	RD	1
S33	i091	RC	1
S33	i092	RD	1
S33	i093	UD	1
S33	i094	RC	1
S33	i095	RD	1
S33	i096	UD	1
S33	i097	UD	1
S33	i098	RC	1
S33	i099	RC	1
S33	i100	RC	1
S33	i101	UD	1
S33	i102	RD	1
S33	i103	RD	0
S33	i104	RD	1
S33	i105	RD	1
S33	i106	RC	1
S33	i107	UD	1
S33	i108	UD	1
S33	i109	UD	1
S33	i110	RD	1
S33	i111	UC	1
S33	i112	UD	1
S33	i113	UD	1
S33	i114	UD	1
S33	i115	RC	1
S33	i116	RC	1
S33	i117	UD	1
S33	i118	RC	1
S33	i119	UC	1
S33	i120	RD	1
S34	i001	RD	1
S34	i002	UC	1
S34	i003	RC	1
S34	i004	UC	1
S34	i005	UC	1
S34	i006	RC	1
S34	i007	UC	1
S34	i008	RD	1
S34	i009	UD	1
S34	i010	RD	1
S34	i011	RC	1
S34	i012	UC	1
S34	i013	RD	1
S34	i014	UD	1
S34	i015	RC	1
S34	i016	UC	1
S34	i017	RC	1
S34	i018	UC	1
S34	i019	UC	1
S34	i020	RD	1
S34	i021	RC	1
S34	i022	RD	1
S34	i023	UC	1
S34	i024	UD	1
S34	i025	RD	1
S34	i026	UC	1
S34	i027	UC	1
S34	i028	RD	1
S34	i029	RC	1
S34	i030	UD	1
S34	i031	UC	1
S34	i032	UC	1
S34	i033	RD	1
S34	i034	UD	1
S34	i035	UD	0
S34	i036	UD	1
S34	i037	UD	1
S34	i038	UD	1
S34	i039	UD	1
S34	i040	RC	1
S34	i041	RD	0
S34	i042	RC	1
S34	i043	RC	1
S34	i044	UD	1
S34	i045	RD	1
S34	i046	UD	1
S34	i047	UC	1
S34	i048	RC	1
S34	i049	UD	1
S34	i050	UD	1
S34	i051	RC	1
S34	i052	RC	1
S34	i053	UD	1
S34	i054	RD	1
S34	i055	RD	1
S34	i056	UD	1
S34	i057	UC	1
S34	i058	RC	1
S34	i059	RC	1
S34	i060	UD	1
S34	i061	UD	1
S34	i062	RD	1
S34	i063	RC	1
S34	i064	UD	1
S34	i065	UC	1
S34	i066	RD	1
S34	i067	RC	1
S34	i068	UC	1
S34	i069	RC	1
S34	i070	UC	1
S34	i071	RC	1
S34	i072	RD	1
S34	i073	UC	1
S34	i074	RC	1
S34	i075	RC	1
S34	i076	RC	1
S34	i077	UC	1
S34	i078	RD	1
S34	i079	RC	1
S34	i080	UC	1
S34	i081	RC	1
S34	i082	RC	1
S34	i083	UD	1
S34	i084	RD	1
S34	i085	RC	1
S34	i086	RD	1
S34	i087	RC	0
S34	i088	RC	1
S34	i089	UD	1
S34	i090	UC	1
S34	i091	UD	1
S34	i092	UC	1
S34	i093	RD	1
S34	i094	UD	0
S34	i095	UC	1
S34	i096	RD	1
S34	i097	RD	1
S34	i098	UD	1
S34	i099	UD	1
S34	i100	UD	1
S34	i101	RD	1
S34	i102	UC	1
S34	i103	UC	1
S34	i104	UC	1
S34	i105	UC	1
S34	i106	UD	1
S34	i107	RD	1
S34	i108	RD	1
S34	i109	RD	0
S34	i110	UC	1
S34	i111	RC	1
S34	i112	RD	1
S34	i113	RD	1
S34	i114	RD	1
S34	i115	UD	0
S34	i116	UD	1
S34	i117	RD	1
S34	i118	UD	1
S34	i119	RC	1
S34	i120	UC	1
S35	i001	UC	1
S35	i002	RC	1
S35	i003	UD	1
S35	i004	RC	1
S35	i005	RC	1
S35	i006	UD	1
S35	i007	RC	1
S35	i008	UC	1
S35	i009	RD	1
S35	i010	UC	1
S35	i011	UD	1
S35	i012	RC	1
S35	i013	UC	1
S35	i014	RD	1
S35	i015	UD	1
S35	i016	RC	1
S35	i017	UD	1
S35	i018	RC	1
S35	i019	RC	1
S35	i020	UC	0
S35	i021	UD	1
S35	i022	UC	1
S35	i023	RC	1
S35	i024	RD	1
S35	i025	UC	1
S35	i026	RC	1
S35	i027	RC	1
S35	i028	UC	1
S35	i029	UD	1
S35	i030	RD	1
S35	i031	RC	1
S35	i032	RC	1
S35	i033	UC	1
S35	i034	RD	1
S35	i035	RD	1
S35	i036	RD	1
S35	i037	RD	1
S35	i038	RD	1
S35	i039	RD	1
S35	i040	UD	1
S35	i041	UC	1
S35	i042	UD	1
S35	i043	UD	1
S35	i044	RD	1
S35	i045	UC	1
S35	i046	RD	1
S35	i047	RC	0
S35	i048	UD	1
S35	i049	RD	1
S35	i050	RD	1
S35	i051	UD	1
S35	i052	UD	1
S35	i053	RD	1
S35	i054	UC	1
S35	i055	UC	1
S35	i056	RD	1
S35	i057	RC	1
S35	i058	UD	1
S35	i059	UD	1
S35	i060	RD	1
S35	i061	RD	1
S35	i062	UC	1
S35	i063	UD	1
S35	i064	RD	1
S35	i065	RC	1
S35	i066	UC	1
S35	i067	UD	1
S35	i068	RC	1
S35	i069	UD	0
S35	i070	RC	1
S35	i071	UD	1
S35	i072	UC	1
S35	i073	RC	0
S35	i074	UD	1
S35	i075	UD	1
S35	i076	UD	1
S35	i077	RC	1
S35	i078	UC	1
S35	i079	UD	1
S35	i080	RC	1
S35	i081	UD	1
S35	i082	UD	1
S35	i083	RD	1
S35	i084	UC	1
S35	i085	UD	1
S35	i086	UC	1
S35	i087	UD	1
S35	i088	UD	1
S35	i089	RD	1
S35	i090	RC	1
S35	i091	RD	1
S35	i092	RC	1
S35	i093	UC	1
S35	i094	RD	0
S35	i095	RC	1
S35	i096	UC	1
S35	i097	UC	1
S35	i098	RD	1
S35	i099	RD	1
S35	i100	RD	0
S35	i101	UC	1
S35	i102	RC	1
S35	i103	RC	1
S35	i104	RC	1
S35	i105	RC	1
S35	i106	RD	1
S35	i107	UC	1
S35	i108	UC	1
S35	i109	UC	1
S35	i110	RC	1
S35	i111	UD	1
S35	i112	UC	0
S35	i113	UC	1
S35	i114	UC	1
S35	i115	RD	1
S35	i116	RD	1
S35	i117	UC	1
S35	i118	RD	1
S35	i119	UD	1
S35	i120	RC	1
S36	i001	RC	1
S36	i002	UD	1
S36	i003	RD	1
S36	i004	UD	1
S36	i005	UD	1
S36	i006	RD	1
S36	i007	UD	0
S36	i008	RC	1
S36	i009	UC	1
S36	i010	RC	1
S36	i011	RD	1
S36	i012	UD	1
S36	i013	RC	1
S36	i014	UC	1
S36	i015	RD	1
S36	i016	UD	1
S36	i017	RD	1
S36	i018	UD	1
S36	i019	UD	1
S36	i020	RC	1
S36	i021	RD	1
S36	i022	RC	1
S36	i023	UD	1
S36	i024	UC	1
S36	i025	RC	1
S36	i026	UD	1
S36	i027	UD	1
S36	i028	RC	1
S36	i029	RD	1
S36	i030	UC	1
S36	i031	UD	1
S36	i032	UD	0
S36	i033	RC	1
S36	i034	UC	1
S36	i035	UC	1
S36	i036	UC	1
S36	i037	UC	1
S36	i038	UC	1
S36	i039	UC	1
S36	i040	RD	1
S36	i041	RC	0
S36	i042	RD	1
S36	i043	RD	1
S36	i044	UC	1
S36	i045	RC	1
S36	i046	UC	1
S36	i047	UD	1
S36	i048	RD	1
S36	i049	UC	1
S36	i050	UC	1
S36	i051	RD	1
S36	i052	RD	1
S36	i053	UC	1
S36	i054	RC	1
S36	i055	RC	1
S36	i056	UC	1
S36	i057	UD	1
S36	i058	RD	1
S36	i059	RD	1
S36	i060	UC	1
S36	i061	UC	1
S36	i062	RC	1
S36	i063	RD	1
S36	i064	UC	1
S36	i065	UD	1
S36	i066	RC	1
S36	i067	RD	1
S36	i068	UD	1
S36	i069	RD	1
S36	i070	UD	1
S36	i071	RD	1
S36	i072	RC	0
S36	i073	UD	0
S36	i074	RD	1
S36	i075	RD	1
S36	i076	RD	1
S36	i077	UD	1
S36	i078	RC	1
S36	i079	RD	1
S36	i080	UD	1
S36	i081	RD	1
S36	i082	RD	1
S36	i083	UC	1
S36	i084	RC	1
S36	i085	RD	1
S36	i086	RC	1
S36	i087	RD	1
S36	i088	RD	1
S36	i089	UC	1
S36	i090	UD	1
S36	i091	UC	1
S36	i092	UD	1
S36	i093	RC	1
S36	i094	UC	0
S36	i095	UD	1
S36	i096	RC	1
S36	i097	RC	1
S36	i098	UC	1
S36	i099	UC	1
S36	i100	UC	1
S36	i101	RC	1
S36	i102	UD	1
S36	i103	UD	1
S36	i104	UD	1
S36	i105	UD	1
S36	i106	UC	1
S36	i107	RC	1
S36	i108	RC	1
S36	i109	RC	1
S36	i110	UD	1
S36	i111	RD	1
S36	i112	RC	1
S36	i113	RC	1
S36	i114	RC	1
S36	i115	UC	1
S36	i116	UC	1
S36	i117	RC	1
S36	i118	UC	1
S36	i119	RD	1
S36	i120	UD	1
S37	i001	RD	1
S37	i002	UD	1
S37	i003	UC	1
S37	i004	UD	1
S37	i005	UD	1
S37	i006	UC	1
S37	i007	UD	1
S37	i008	RD	1
S37	i009	RC	1
S37	i010	RD	1
S37	i011	UC	1
S37	i012	UD	1
S37	i013	RD	1
S37	i014	RC	1
S37	i015	UC	1
S37	i016	UD	1
S37	i017	UC	1
S37	i018	UD	1
S37	i019	UD	1
S37	i020	RD	1
S37	i021	UC	1
S37	i022	RD	1
S37	i023	UD	1
S37	i024	RC	1
S37	i025	RD	1
S37	i026	UD	1
S37	i027	UD	1
S37	i028	RD	1
S37	i029	UC	1
S37	i030	RC	1
S37	i031	UD	1
S37	i032	UD	1
S37	i033	RD	1
S37	i034	RC	1
S37	i035	RC	1
S37	i036	RC	1
S37	i037	RC	1
S37	i038	RC	1
S37	i039	RC	1
S37	i040	UC	1
S37	i041	RD	1
S37	i042	UC	1
S37	i043	UC	1
S37	i044	RC	1
S37	i045	RD	1
S37	i046	RC	1
S37	i047	UD	1
S37	i048	UC	1
S37	i049	RC	1
S37	i050	RC	1
S37	i051	UC	1
S37	i052	UC	1
S37	i053	RC	1
S37	i054	RD	1
S37	i055	RD	1
S37	i056	RC	1
S37	i057	UD	1
S37	i058	UC	1
S37	i059	UC	1
S37	i060	RC	1
S37	i061	RC	1
S37	i062	RD	1
S37	i063	UC	1
S37	i064	RC	1
S37	i065	UD	1
S37	i066	RD	1
S37	i067	UC	1
S37	i068	UD	1
S37	i069	UC	1
S37	i070	UD	1
S37	i071	UC	1
S37	i072	RD	0
S37	i073	UD	1
S37	i074	UC	1
S37	i075	UC	1
S37	i076	UC	1
S37	i077	UD	1
S37	i078	RD	1
S37	i079	UC	1
S37	i080	UD	1
S37	i081	UC	1
S37	i082	UC	1
S37	i083	RC	1
S37	i084	RD	1
S37	i085	UC	1
S37	i086	RD	1
S37	i087	UC	1
S37	i088	UC	1
S37	i089	RC	1
S37	i090	UD	1
S37	i091	RC	1
S37	i092	UD	1
S37	i093	RD	1
S37	i094	RC	1
S37	i095	UD	1
S37	i096	RD	1
S37	i097	RD	1
S37	i098	RC	1
S37	i099	RC	1
S37	i100	RC	1
S37	i101	RD	1
S37	i102	UD	1
S37	i103	UD	1
S37	i104	UD	1
S37	i105	UD	1
S37	i106	RC	1
S37	i107	RD	1
S37	i108	RD	1
S37	i109	RD	1
S37	i110	UD	1
S37	i111	UC	1
S37	i112	RD	0
S37	i113	RD	1
S37	i114	RD	1
S37	i115	RC	1
S37	i116	RC	1
S37	i117	RD	1
S37	i118	RC	1
S37	i119	UC	1
S37	i120	UD	0
S38	i001	UC	1
S38	i002	RD	1
S38	i003	RC	1
S38	i004	RD	1
S38	i005	RD	1
S38	i006	RC	1
S38	i007	RD	1
S38	i008	UC	1
S38	i009	UD	1
S38	i010	UC	1
S38	i011	RC	1
S38	i012	RD	1
S38	i013	UC	1
S38	i014	UD	1
S38	i015	RC	1
S38	i016	RD	1
S38	i017	RC	1
S38	i018	RD	1
S38	i019	RD	1
S38	i020	UC	1
S38	i021	RC	1
S38	i022	UC	1
S38	i023	RD	1
S38	i024	UD	1
S38	i025	UC	1
S38	i026	RD	1
S38	i027	RD	1
S38	i028	UC	1
S38	i029	RC	1
S38	i030	UD	1
S38	i031	RD	1
S38	i032	RD	1
S38	i033	UC	1
S38	i034	UD	1
S38	i035	UD	1
S38	i036	UD	1
S38	i037	UD	0
S38	i038	UD	1
S38	i039	UD	1
S38	i040	RC	1
S38	i041	UC	1
S38	i042	RC	1
S38	i043	RC	1
S38	i044	UD	0
S38	i045	UC	1
S38	i046	UD	1
S38	i047	RD	1
S38	i048	RC	1
S38	i049	UD	1
S38	i050	UD	1
S38	i051	RC	1
S38	i052	RC	1
S38	i053	UD	1
S38	i054	UC	1
S38	i055	UC	1
S38	i056	UD	1
S38	i057	RD	1
S38	i058	RC	1
S38	i059	RC	0
S38	i060	UD	1
S38	i061	UD	1
S38	i062	UC	1
S38	i063	RC	1
S38	i064	UD	1
S38	i065	RD	1
S38	i066	UC	1
S38	i067	RC	1
S38	i068	RD	1
S38	i069	RC	1
S38	i070	RD	1
S38	i071	RC	1
S38	i072	UC	1
S38	i073	RD	1
S38	i074	RC	1
S38	i075	RC	1
S38	i076	RC	1
S38	i077	RD	1
S38	i078	UC	1
S38	i079	RC	1
S38	i080	RD	1
S38	i081	RC	1
S38	i082	RC	1
S38	i083	UD	1
S38	i084	UC	1
S38	i085	RC	1
S38	i086	UC	1
S38	i087	RC	1
S38	i088	RC	1
S38	i089	UD	1
S38	i090	RD	1
S38	i091	UD	1
S38	i092	RD	1
S38	i093	UC	1
S38	i094	UD	1
S38	i095	RD	1
S38	i096	UC	1
S38	i097	UC	1
S38	i098	UD	1
S38	i099	UD	1
S38	i100	UD	1
S38	i101	UC	1
S38	i102	RD	1
S38	i103	RD	1
S38	i104	RD	1
S38	i105	RD	1
S38	i106	UD	1
S38	i107	UC	1
S38	i108	UC	1
S38	i109	UC	1
S38	i110	RD	1
S38	i111	RC	1
S38	i112	UC	0
S38	i113	UC	1
S38	i114	UC	1
S38	i115	UD	0
S38	i116	UD	1
S38	i117	UC	1
S38	i118	UD	1
S38	i119	RC	1
S38	i120	RD	1
S39	i001	RC	1
S39	i002	UC	1
S39	i003	UD	0
S39	i004	UC	1
S39	i005	UC	1
S39	i006	UD	1
S39	i007	UC	1
S39	i008	RC	1
S39	i009	RD	1
S39	i010	RC	1
S39	i011	UD	1
S39	i012	UC	1
S39	i013	RC	1
S39	i014	RD	1
S39	i015	UD	1
S39	i016	UC	1
S39	i017	UD	1
S39	i018	UC	1
S39	i019	UC	1
S39	i020	RC	1
S39	i021	UD	1
S39	i022	RC	1
S39	i023	UC	1
S39	i024	RD	1
S39	i025	RC	1
S39	i026	UC	1
S39	i027	UC	1
S39	i028	RC	1
S39	i029	UD	1
S39	i030	RD	1
S39	i031	UC	1
S39	i032	UC	1
S39	i033	RC	1
S39	i034	RD	1
S39	i035	RD	1
S39	i036	RD	1
S39	i037	RD	1
S39	i038	RD	1
S39	i039	RD	1
S39	i040	UD	1
S39	i041	RC	1
S39	i042	UD	1
S39	i043	UD	1
S39	i044	RD	1
S39	i045	RC	1
S39	i046	RD	1
S39	i047	UC	1
S39	i048	UD	1
S39	i049	RD	1
S39	i050	RD	1
S39	i051	UD	1
S39	i052	UD	1
S39	i053	RD	1
S39	i054	RC	1
S39	i055	RC	1
S39	i056	RD	1
S39	i057	UC	1
S39	i058	UD	1
S39	i059	UD	0
S39	i060	RD	1
S39	i061	RD	1
S39	i062	RC	1
S39	i063	UD	1
S39	i064	RD	1
S39	i065	UC	1
S39	i066	RC	1
S39	i067	UD	1
S39	i068	UC	1
S39	i069	UD	1
S39	i070	UC	1
S39	i071	UD	0
S39	i072	RC	1
S39	i073	UC	1
S39	i074	UD	1
S39	i075	UD	1
S39	i076	UD	1
S39	i077	UC	1
S39	i078	RC	1
S39	i079	UD	1
S39	i080	UC	1
S39	i081	UD	1
S39	i082	UD	1
S39	i083	RD	0
S39	i084	RC	1
S39	i085	UD	1
S39	i086	RC	1
S39	i087	UD	1
S39	i088	UD	1
S39	i089	RD	1
S39	i090	UC	1
S39	i091	RD	1
S39	i092	UC	1
S39	i093	RC	1
S39	i094	RD	0
S39	i095	UC	1
S39	i096	RC	1
S39	i097	RC	1
S39	i098	RD	1
S39	i099	RD	1
S39	i100	RD	1
S39	i101	RC	1
S39	i102	UC	1
S39	i103	UC	1
S39	i104	UC	1
S39	i105	UC	1
S39	i106	RD	1
S39	i107	RC	1
S39	i108	RC	1
S39	i109	RC	1
S39	i110	UC	1
S39	i111	UD	1
S39	i112	RC	0
S39	i113	RC	1
S39	i114	RC	1
S39	i115	RD	1
S39	i116	RD	0
S39	i117	RC	1
S39	i118	RD	1
S39	i119	UD	1
S39	i120	UC	1
S40	i001	UD	0
S40	i002	RC	1
S40	i003	RD	1
S40	i004	RC	1
S40	i005	RC	1
S40	i006	RD	1
S40	i007	RC	1
S40	i008	UD	0
S40	i009	UC	1
S40	i010	UD	1
S40	i011	RD	1
S40	i012	RC	1
S40	i013	UD	1
S40	i014	UC	1
S40	i015	RD	1
S40	i016	RC	1
S40	i017	RD	1
S40	i018	RC	1
S40	i019	RC	1
S40	i020	UD	1
S40	i021	RD	1
S40	i022	UD	1
S40	i023	RC	1
S40	i024	UC	1
S40	i025	UD	1
S40	i026	RC	1
S40	i027	RC	1
S40	i028	UD	1
S40	i029	RD	1
S40	i030	UC	1
S40	i031	RC	1
S40	i032	RC	1
S40	i033	UD	1
S40	i034	UC	1
S40	i035	UC	1
S40	i036	UC	1
S40	i037	UC	1
S40	i038	UC	1
S40	i039	UC	1
S40	i040	RD	1
S40	i041	UD	0
S40	i042	RD	1
S40	i043	RD	1
S40	i044	UC	1
S40	i045	UD	1
S40	i046	UC	1
S40	i047	RC	1
S40	i048	RD	1
S40	i049	UC	1
S40	i050	UC	1
S40	i051	RD	1
S40	i052	RD	1
S40	i053	UC	1
S40	i054	UD	1
S40	i055	UD	1
S40	i056	UC	1
S40	i057	RC	1
S40	i058	RD	1
S40	i059	RD	1
S40	i060	UC	1
S40	i061	UC	1
S40	i062	UD	1
S40	i063	RD	1
S40	i064	UC	1
S40	i065	RC	1
S40	i066	UD	1
S40	i067	RD	1
S40	i068	RC	1
S40	i069	RD	1
S40	i070	RC	1
S40	i071	RD	1
S40	i072	UD	1
S40	i073	RC	1
S40	i074	RD	1
S40	i075	RD	1
S40	i076	RD	1
S40	i077	RC	1
S40	i078	UD	1
S40	i079	RD	1
S40	i080	RC	1
S40	i081	RD	1
S40	i082	RD	1
S40	i083	UC	1
S40	i084	UD	1
S40	i085	RD	1
S40	i086	UD	1
S40	i087	RD	1
S40	i088	RD	1
S40	i089	UC	1
S40	i090	RC	1
S40	i091	UC	1
S40	i092	RC	0
S40	i093	UD	1
S40	i094	UC	0
S40	i095	RC	1
S40	i096	UD	1
S40	i097	UD	1
S40	i098	UC	1
S40	i099	UC	1
S40	i100	UC	1
S40	i101	UD	1
S40	i102	RC	1
S40	i103	RC	1
S40	i104	RC	1
S40	i105	RC	1
S40	i106	UC	1
S40	i107	UD	1
S40	i108	UD	1
S40	i109	UD	1
S40	i110	RC	1
S40	i111	RD	1
S40	i112	UD	0
S40	i113	UD	1
S40	i114	UD	1
S40	i115	UC	1
S40	i116	UC	1
S40	i117	UD	1
S40	i118	UC	1
S40	i119	RD	1
S40	i120	RC	1
S41	i001	UD	1
S41	i002	RD	1
S41	i003	UC	1
S41	i004	RD	1
S41	i005	RD	1
S41	i006	UC	1
S41	i007	RD	1
S41	i008	UD	1
S41	i009	RC	1
S41	i010	UD	1
S41	i011	UC	1
S41	i012	RD	1
S41	i013	UD	1
S41	i014	RC	1
S41	i015	UC	1
S41	i016	RD	1
S41	i017	UC	1
S41	i018	RD	1
S41	i019	RD	1
S41	i020	UD	1
S41	i021	UC	1
S41	i022	UD	1
S41	i023	RD	1
S41	i024	RC	1
S41	i025	UD	1
S41	i026	RD	1
S41	i027	RD	1
S41	i028	UD	1
S41	i029	UC	1
S41	i030	RC	1
S41	i031	RD	1
S41	i032	RD	1
S41	i033	UD	1
S41	i034	RC	1
S41	i035	RC	1
S41	i036	RC	1
S41	i037	RC	0
S41	i038	RC	1
S41	i039	RC	1
S41	i040	UC	1
S41	i041	UD	0
S41	i042	UC	0
S41	i043	UC	1
S41	i044	RC	1
S41	i045	UD	1
S41	i046	RC	1
S41	i047	RD	1
S41	i048	UC	1
S41	i049	RC	0
S41	i050	RC	1
S41	i051	UC	1
S41	i052	UC	1
S41	i053	RC	1
S41	i054	UD	1
S41	i055	UD	1
S41	i056	RC	1
S41	i057	RD	1
S41	i058	UC	1
S41	i059	UC	1
S41	i060	RC	1
S41	i061	RC	1
S41	i062	UD	1
S41	i063	UC	1
S41	i064	RC	1
S41	i065	RD	1
S41	i066	UD	1
S41	i067	UC	1
S41	i068	RD	1
S41	i069	UC	1
S41	i070	RD	1
S41	i071	UC	0
S41	i072	UD	0
S41	i073	RD	1
S41	i074	UC	1
S41	i075	UC	1
S41	i076	UC	1
S41	i077	RD	1
S41	i078	UD	1
S41	i079	UC	1
S41	i080	RD	1
S41	i081	UC	1
S41	i082	UC	1
S41	i083	RC	1
S41	i084	UD	0
S41	i085	UC	1
S41	i086	UD	1
S41	i087	UC	1
S41	i088	UC	1
S41	i089	RC	0
S41	i090	RD	1
S41	i091	RC	1
S41	i092	RD	1
S41	i093	UD	1
S41	i094	RC	1
S41	i095	RD	1
S41	i096	UD	1
S41	i097	UD	1
S41	i098	RC	1
S41	i099	RC	1
S41	i100	RC	0
S41	i101	UD	1
S41	i102	RD	1
S41	i103	RD	1
S41	i104	RD	1
S41	i105	RD	1
S41	i106	RC	1
S41	i107	UD	1
S41	i108	UD	1
S41	i109	UD	1
S41	i110	RD	1
S41	i111	UC	1
S41	i112	UD	1
S41	i113	UD	1
S41	i114	UD	1
S41	i115	RC	1
S41	i116	RC	1
S41	i117	UD	1
S41	i118	RC	1
S41	i119	UC	1
S41	i120	RD	1
S42	i001	RD	1
S42	i002	UC	1
S42	i003	RC	1
S42	i004	UC	1
S42	i005	UC	1
S42	i006	RC	1
S42	i007	UC	1
S42	i008	RD	1
S42	i009	UD	1
S42	i010	RD	1
S42	i011	RC	1
S42	i012	UC	1
S42	i013	RD	1
S42	i014	UD	1
S42	i015	RC	1
S42	i016	UC	1
S42	i017	RC	1
S42	i018	UC	1
S42	i019	UC	1
S42	i020	RD	1
S42	i021	RC	1
S42	i022	RD	1
S42	i023	UC	1
S42	i024	UD	1
S42	i025	RD	1
S42	i026	UC	1
S42	i027	UC	1
S42	i028	RD	1
S42	i029	RC	1
S42	i030	UD	1
S42	i031	UC	0
S42	i032	UC	1
S42	i033	RD	1
S42	i034	UD	1
S42	i035	UD	1
S42	i036	UD	1
S42	i037	UD	1
S42	i038	UD	1
S42	i039	UD	1
S42	i040	RC	1
S42	i041	RD	0
S42	i042	RC	1
S42	i043	RC	1
S42	i044	UD	1
S42	i045	RD	1
S42	i046	UD	1
S42	i047	UC	1
S42	i048	RC	0
S42	i049	UD	1
S42	i050	UD	1
S42	i051	RC	1
S42	i052	RC	1
S42	i053	UD	1
S42	i054	RD	1
S42	i055	RD	1
S42	i056	UD	1
S42	i057	UC	1
S42	i058	RC	1
S42	i059	RC	1
S42	i060	UD	1
S42	i061	UD	1
S42	i062	RD	1
S42	i063	RC	1
S42	i064	UD	1
S42	i065	UC	1
S42	i066	RD	1
S42	i067	RC	1
S42	i068	UC	1
S42	i069	RC	1
S42	i070	UC	1
S42	i071	RC	0
S42	i072	RD	1
S42	i073	UC	1
S42	i074	RC	1
S42	i075	RC	1
S42	i076	RC	1
S42	i077	UC	1
S42	i078	RD	1
S42	i079	RC	1
S42	i080	UC	1
S42	i081	RC	1
S42	i082	RC	0
S42	i083	UD	1
S42	i084	RD	1
S42	i085	RC	1
S42	i086	RD	1
S42	i087	RC	1
S42	i088	RC	1
S42	i089	UD	1
S42	i090	UC	1
S42	i091	UD	1
S42	i092	UC	1
S42	i093	RD	1
S42	i094	UD	1
S42	i095	UC	1
S42	i096	RD	1
S42	i097	RD	1
S42	i098	UD	1
S42	i099	UD	1
S42	i100	UD	1
S42	i101	RD	1
S42	i102	UC	1
S42	i103	UC	1
S42	i104	UC	1
S42	i105	UC	1
S42	i106	UD	1
S42	i107	RD	1
S42	i108	RD	1
S42	i109	RD	1
S42	i110	UC	1
S42	i111	RC	1
S42	i112	RD	0
S42	i113	RD	1
S42	i114	RD	1
S42	i115	UD	1
S42	i116	UD	1
S42	i117	RD	1
S42	i118	UD	1
S42	i119	RC	1
S42	i120	UC	1
S43	i001	UC	1
S43	i002	RC	1
S43	i003	UD	1
S43	i004	RC	1
S43	i005	RC	1
S43	i006	UD	1
S43	i007	RC	1
S43	i008	UC	1
S43	i009	RD	1
S43	i010	UC	1
S43	i011	UD	1
S43	i012	RC	1
S43	i013	UC	1
S43	i014	RD	1
S43	i015	UD	0
S43	i016	RC	0
S43	i017	UD	1
S43	i018	RC	1
S43	i019	RC	1
S43	i020	UC	1
S43	i021	UD	1
S43	i022	UC	1
S43	i023	RC	1
S43	i024	RD	1
S43	i025	UC	1
S43	i026	RC	1
S43	i027	RC	1
S43	i028	UC	1
S43	i029	UD	1
S43	i030	RD	1
S43	i031	RC	1
S43	i032	RC	1
S43	i033	UC	1
S43	i034	RD	1
S43	i035	RD	1
S43	i036	RD	1
