S CC TrialNum Contrast TargetType PrimeRelation PrimeShown TargetShown RT score
S13 cc5 151 Degraded NW Unr gentle UNKOOM 639 C
S13 cc5 152 Degraded NW Unr step PAFTER 709 C
S13 cc5 153 Clear NW Unr child GLIPS 1561 C
S13 cc5 154 Clear NW Unr tire RESATH 1078 C
S13 cc5 155 Clear LF Rel hope GLORY 1316 C
S13 cc5 156 Degraded HF Rel south WEST 674 C
S13 cc5 157 Clear NW Unr rose FLIMER 752 C
S13 cc5 158 Degraded NW Unr lobster HICE 795 C
S13 cc5 159 Clear NW Unr coral TIET 769 C
S13 cc5 160 Degraded NW Unr song VEATH 945 C
S13 cc5 161 Degraded HF Unr decide MANY 900 C
S13 cc5 162 Degraded NW Unr stand HITY 879 C
S13 cc5 163 Degraded NW Unr spook INTHID 853 C
S13 cc5 164 Clear HF Unr bench POINT 694 C
S13 cc5 165 Clear NW Unr motor ENJOLK 837 C
S13 cc5 166 Clear HF Unr slap BACK 803 C
S13 cc5 167 Clear NW Unr sing NAMPED 905 C
S13 cc5 168 Clear NW Unr sugar MAND 1092 C
S13 cc5 169 Degraded NW Unr beach VARD 756 C
S13 cc5 170 Degraded HF Unr reality DOOR 610 C
S13 cc5 171 Degraded LF Unr spade EAGLE 739 C
S13 cc5 172 Degraded LF Unr force EGGS 733 C
S13 cc5 173 Clear LF Rel pickle SOUR 854 C
S13 cc5 174 Clear HF Unr strand TAKE 839 C
S13 cc5 175 Clear NW Unr jacket GROPEL 900 C
S13 cc5 176 Clear NW Unr hoop TASHED 847 C
S13 cc5 177 Clear HF Rel brawl FIGHT 640 C
S13 cc5 178 Degraded NW Unr bomb HOLKS 742 C
S13 cc5 179 Degraded HF Rel cuddle BEAR 720 C
S13 cc5 180 Clear NW Unr avenue POSTSIRM 694 C
S13 cc5 181 Clear NW Unr village SAMP 775 C
S13 cc5 182 Degraded HF Rel guest FRIEND 774 C
S13 cc5 183 Degraded HF Unr smash HARD 695 C
S13 cc5 184 Clear LF Rel awkward WEIRD 680 C
S13 cc5 185 Degraded NW Unr stub TILKER 677 C
S13 cc5 186 Degraded NW Unr apology PIMEL 754 C
S13 cc5 187 Clear NW Unr pond BAGES 736 C
S13 cc5 188 Clear NW Unr coke SELP 969 C
S13 cc5 189 Clear HF Unr knock LIFE 674 C
S13 cc5 190 Degraded NW Unr blouse DEST 879 C
S13 cc5 191 Degraded NW Unr closet LOMED 1333 C
S13 cc5 192 Clear HF Rel hose WATER 710 C
S13 cc5 193 Clear LF Unr tarnish SHINE 948 C
S13 cc5 194 Clear HF Rel side FRONT 695 C
S13 cc5 195 Degraded HF Rel simple MIND 775 C
S13 cc5 196 Degraded NW Unr lump VARED 647 C
S13 cc5 197 Clear NW Unr poise UNGURB 672 C
S13 cc5 198 Clear NW Unr neat DURFER 731 C
S13 cc5 199 Clear NW Unr atom KOOPER 579 C
S13 cc5 200 Clear HF Rel marble FLOOR 590 C
S13 cc5 201 Clear LF Unr stingy MATH 601 C
S13 cc5 202 Clear NW Unr proper DEBIRT 743 C
S13 cc5 203 Degraded LF Unr anxiety COAT 738 C
S13 cc5 204 Clear NW Unr last DIATOOF 650 C
S13 cc5 205 Clear NW Unr crowd HADER 723 C
S13 cc5 206 Clear NW Unr chair UNSOADER 696 C
S13 cc5 207 Clear HF Rel gate OPEN 632 C
S13 cc5 208 Degraded HF Rel hike WALK 684 C
S13 cc5 209 Clear HF Rel town COUNTRY 618 C
S13 cc5 210 Clear LF Unr paste BELL 537 E
S13 cc5 211 Degraded LF Rel stake VAMPIRE 693 C
S13 cc5 212 Degraded HF Rel gloves HANDS 757 C
S13 cc5 213 Clear HF Rel fair RIDE 610 C
S13 cc5 214 Clear NW Unr algebra HISE 771 C
S13 cc5 215 Degraded LF Unr melody HURT 644 C
S13 cc5 216 Degraded LF Unr curse SHOWER 666 C
S13 cc5 217 Clear NW Unr stud JACE 772 C
S13 cc5 218 Degraded HF Unr vanish MEAN 740 C
S13 cc5 219 Degraded LF Unr impact REEF 976 E
S13 cc5 220 Clear HF Rel examine STUDY 515 C
S13 cc5 221 Degraded NW Unr plain DANDEL 737 C
S13 cc5 222 Degraded NW Unr frame FARDED 1018 C
S13 cc5 223 Degraded HF Unr meaning POLICE 762 C
S13 cc5 224 Degraded NW Unr used ANTIPOLD 711 C
S13 cc5 225 Degraded LF Unr flannel SWIM 650 C
S13 cc5 226 Degraded NW Unr bicycle FANDER 739 C
S13 cc5 227 Degraded NW Unr trash FONGE 893 C
S13 cc5 228 Degraded LF Unr prune WOOL 694 C
S13 cc5 229 Degraded LF Rel seal STAMP 663 C
S13 cc5 230 Degraded LF Unr plum BATH 802 C
S13 cc5 231 Clear LF Rel subtle HINT 951 C
S13 cc5 232 Clear LF Rel destiny GOAL 586 C
S13 cc5 233 Clear LF Unr rail MELT 758 C
S13 cc5 234 Degraded NW Unr lose TRANSVAME 643 C
S13 cc5 235 Degraded NW Unr dress MUCTS 712 C
S13 cc5 236 Degraded NW Unr death HESTEL 718 C
S13 cc5 237 Clear HF Rel handle CARE 596 C
S13 cc5 238 Clear NW Unr site RISHED 658 C
S13 cc5 239 Clear NW Unr lion NEEPS 602 C
S13 cc5 240 Clear LF Unr drum RUBBER 984 C
S13 cc5 241 Degraded NW Unr part DIAKOME 650 C
S13 cc5 242 Clear HF Rel plow FIELD 690 C
S13 cc5 243 Clear NW Unr sketch FANTOM 658 C
S13 cc5 244 Clear NW Unr receive TRIVEEF 650 C
S13 cc5 245 Clear NW Unr bourbon GLIDEL 611 C
S13 cc5 246 Degraded NW Unr rhythm FAFT 804 C
S13 cc5 247 Degraded NW Unr boat VIRMER 713 C
S13 cc5 248 Degraded NW Unr learn PARN 655 C
S13 cc5 249 Clear LF Unr omelet PUSH 1079 C
S13 cc5 250 Degraded NW Unr fill PORM 677 C
S13 cc5 251 Degraded NW Unr launch HORME 754 C
S13 cc5 252 Degraded NW Unr spice RAIM 688 C
S13 cc5 253 Degraded HF Rel pilot PLANE 913 C
S13 cc5 254 Degraded HF Unr glove FEMALE 1291 C
S13 cc5 255 Degraded HF Unr exhale BLACK 644 C
S13 cc5 256 Clear HF Unr bush PARTY 826 C
S13 cc5 257 Clear NW Unr male BOAFE 660 C
S13 cc5 258 Clear HF Unr some KNOW 640 C
S13 cc5 259 Degraded NW Unr worst NAKE 710 C
S13 cc5 260 Degraded NW Unr tall FOOR 905 E
S13 cc5 261 Clear NW Unr singer PROWAMP 1358 C
S13 cc5 262 Clear NW Unr alcohol OVERBLAPS 692 C
S13 cc5 263 Clear HF Rel meadow GRASS 741 C
S13 cc5 264 Clear NW Unr chance FARPER 783 C
S13 cc5 265 Clear LF Unr offend TUNE 803 C
S13 cc5 266 Degraded LF Unr ritual ROUND 713 C
S13 cc5 267 Clear LF Unr scary HEAT 606 C
S13 cc5 268 Degraded NW Unr clove JAMPER 671 C
S13 cc5 269 Degraded HF Rel prove SHOW 554 C
S13 cc5 270 Clear NW Unr brain GORT 672 C
S13 cc5 271 Degraded LF Unr thaw TRAIN 874 C
S13 cc5 272 Clear NW Unr east NACE 848 C
S13 cc5 273 Degraded NW Unr foot DORNER 881 C
S13 cc5 274 Clear HF Unr bleach PRESENT 567 C
S13 cc5 275 Degraded LF Rel stale BREAD 1454 C
S13 cc5 276 Degraded HF Unr just THINK 679 C
S13 cc5 277 Clear HF Unr length SMOKE 805 C
S13 cc5 278 Degraded NW Unr seek VORD 682 C
S13 cc5 279 Degraded NW Unr where NENTS 840 C
S13 cc5 280 Clear NW Unr beer LURB 694 C
S13 cc5 281 Clear NW Unr sheep PURD 854 C
S13 cc5 282 Degraded LF Rel referee SOCCER 534 C
S13 cc5 283 Clear HF Rel mayor CITY 807 C
S13 cc5 284 Clear NW Unr dull ENSUCT 816 C
S13 cc5 285 Degraded LF Rel pear FRUIT 695 C
S13 cc5 286 Degraded HF Unr routine PEOPLE 1256 C
S13 cc5 287 Clear LF Rel grain SAND 1305 C
S13 cc5 288 Clear LF Unr oval HABIT 1187 C
S13 cc5 289 Clear LF Rel dungeon JAIL 659 C
S13 cc5 290 Degraded NW Unr flask SEMINART 891 C
S13 cc5 291 Clear HF Unr pause WHEN 692 C
S13 cc5 292 Clear LF Rel skip JUMP 803 C
S13 cc5 293 Clear LF Unr snorkel SHIRT 729 C
S13 cc5 294 Degraded LF Rel walrus TUSK 1202 C
S13 cc5 295 Clear HF Unr society SAME 1335 C
S13 cc5 296 Clear NW Unr solid HERME 1400 C
S13 cc5 297 Degraded NW Unr brush NOAL 695 C
S13 cc5 298 Degraded HF Unr loop SPACE 662 C
S13 cc5 299 Degraded NW Unr pain LIPER 673 C
S13 cc5 300 Clear NW Unr chalk DOLFIN 527 E
S13 cc5 301 Clear NW Unr drunk STAPEL 1434 C
S13 cc5 302 Degraded HF Rel dock BOAT 1504 C
S13 cc5 303 Clear NW Unr calm PLOGED 628 C
S13 cc5 304 Degraded HF Unr scalp STRONG 614 C
S13 cc5 305 Degraded NW Unr pool JASHES 902 C
S13 cc5 306 Degraded NW Unr biscuit TORD 850 C
S13 cc5 307 Clear NW Unr funny HIFT 787 C
S13 cc5 308 Degraded HF Rel novel READ 741 C
S13 cc5 309 Clear LF Unr barrier CRASH 1056 C
S13 cc5 310 Degraded NW Unr fingers FOKEL 681 C
S13 cc5 311 Clear NW Unr exam SARTED 1158 C
S13 cc5 312 Clear NW Unr boots DERON 612 C
S13 cc5 313 Clear LF Rel famine HUNGER 1093 C
S13 cc5 314 Clear NW Unr ball DISBAMP 1061 C
S13 cc5 315 Degraded LF Rel waves OCEAN 704 C
S13 cc5 316 Degraded LF Unr liar DONKEY 1283 C
S13 cc5 317 Clear NW Unr quiet TERE 634 C
S13 cc5 318 Degraded NW Unr write GINED 830 C
S13 cc5 319 Degraded LF Rel stomach ACHE 1098 C
S13 cc5 320 Degraded HF Unr piano NUMBER 634 C
S13 cc5 321 Clear NW Unr tooth MUELED 687 C
S13 cc5 322 Degraded HF Rel scout GIRL 560 C
S13 cc5 323 Clear NW Unr cash VOLKEL 678 C
S13 cc5 324 Clear NW Unr sparrow WERNED 756 C
S13 cc5 325 Clear NW Unr liver GIPER 721 C
S13 cc5 326 Clear HF Rel beam LIGHT 1095 C
S13 cc5 327 Degraded NW Unr inhale VACK 808 C
S13 cc5 328 Clear NW Unr worth VAKER 624 C
S13 cc5 329 Degraded NW Unr gift PAME 1363 C
S13 cc5 330 Clear LF Rel stuck GLUE 1129 C
S13 cc5 331 Clear NW Unr muffin VEEP 642 C
S13 cc5 332 Degraded HF Unr bring HAIR 615 C
S13 cc5 333 Clear NW Unr kitten SARPS 1335 C
S13 cc5 334 Degraded LF Unr rise SILVER 680 C
S13 cc5 335 Degraded NW Unr ghost WOATER 1173 C
S13 cc5 336 Clear NW Unr price DATHE 1302 C
S13 cc5 337 Clear HF Unr gender HAND 775 C
S13 cc5 338 Degraded NW Unr live DEFITY 1192 C
S13 cc5 339 Degraded LF Rel captive HOSTAGE 701 E
S13 cc5 340 Degraded NW Unr shiver NIFTS 716 C
S13 cc5 341 Degraded NW Unr punish UNHURF 754 C
S13 cc5 342 Degraded HF Unr wager HOLD 654 C
S13 cc5 343 Clear NW Unr meeting SEEF 919 C
S13 cc5 344 Degraded HF Rel alley STREET 805 C
S13 cc5 345 Degraded NW Unr knob REET 859 C
S13 cc5 346 Clear LF Rel fray TEAR 702 C
S13 cc5 347 Degraded NW Unr throat BIRES 913 C
S13 cc5 348 Degraded NW Unr rock NAIN 831 C
S13 cc5 349 Clear NW Unr stove UNBERM 1225 C
S13 cc5 350 Degraded NW Unr fishing TELD 788 C
S13 cc5 351 Clear NW Unr whip BERE 712 C
S13 cc5 352 Clear NW Unr robber DERD 923 C
S13 cc5 353 Degraded NW Unr aunt BLIDE 984 C
S13 cc5 354 Degraded NW Unr worn NEEK 675 C
S13 cc5 355 Degraded HF Unr pack FACE 658 C
S13 cc5 356 Clear NW Unr horror HISHES 777 C
S13 cc5 357 Degraded LF Unr physics CHEAP 730 C
S13 cc5 358 Clear NW Unr neck FELD 947 C
S13 cc5 359 Degraded LF Rel cliff HANGER 918 E
S13 cc5 360 Degraded HF Unr core HAVE 974 E
S13 cc5 361 Degraded NW Unr thirst ABNORD 1234 C
S13 cc5 362 Clear NW Unr onion POAT 1087 C
S13 cc5 363 Degraded LF Unr musk PRIEST 832 C
S13 cc5 364 Clear NW Unr square REMOLKS 619 C
S13 cc5 365 Clear HF Rel granite STONE 765 C
S13 cc5 366 Degraded HF Rel shadow DARK 814 C
S13 cc5 367 Degraded NW Unr correct FODE 743 C
S13 cc5 368 Clear NW Unr lonely TODELL 818 C
S13 cc5 369 Clear NW Unr piece SUBVURD 1290 C
S13 cc5 370 Degraded NW Unr human GRUMS 819 C
S13 cc5 371 Clear NW Unr abuse CAID 683 C
S13 cc5 372 Clear NW Unr clam GLIM 680 C
S13 cc5 373 Degraded HF Rel counsel HELP 950 C
S13 cc5 374 Degraded HF Rel late NIGHT 666 C
S13 cc5 375 Degraded NW Unr area GASER 821 C
S13 cc5 376 Degraded LF Rel scar UGLY 767 C
S13 cc5 377 Clear HF Rel choice PICK 1008 C
S13 cc5 378 Clear NW Unr full MESTED 817 C
S13 cc5 379 Degraded HF Unr term PLANT 696 C
S13 cc5 380 Degraded NW Unr kill VIRD 889 C
S13 cc5 381 Degraded NW Unr choose INTERMIET 898 C
S13 cc5 382 Clear LF Unr hawk CARDS 651 C
S13 cc5 383 Degraded LF Rel reel POLE 1058 C
S13 cc5 384 Degraded NW Unr find HEAN 795 C
S13 cc5 385 Degraded LF Rel cobra SNAKE 689 C
S13 cc5 386 Clear HF Unr complex DESTROY 674 C
S13 cc5 387 Degraded LF Rel thimble THREAD 928 C
S13 cc5 388 Clear LF Rel polite NICE 1089 C
S13 cc5 389 Clear LF Unr wisdom BALLOON 1153 C
S13 cc5 390 Clear LF Rel quail DUCK 1039 C
S13 cc5 391 Degraded NW Unr plate AJURD 1013 C
S13 cc5 392 Clear LF Rel juggler VEIN 965 C
S13 cc5 393 Clear NW Unr rabbit FLEEPED 795 C
S13 cc5 394 Clear NW Unr virtue WOINS 993 C
S13 cc5 395 Clear HF Unr gray BREATH 1326 C
S13 cc5 396 Degraded LF Rel outlaw COWBOY 847 C
S13 cc5 397 Clear HF Unr retain GAMBLE 831 C
S13 cc5 398 Degraded LF Unr wedding STICKY 1834 C
S13 cc5 399 Degraded LF Rel attack DEFEND 1104 C
S13 cc5 400 Clear LF Unr uniform ORANGE 900 C
S13 cc5 401 Clear NW Unr watch UNFERO 782 C
S13 cc5 402 Degraded LF Unr fragile ANGER 785 C
S13 cc5 403 Degraded NW Unr value PREHOIN 1077 C
S13 cc5 404 Clear LF Unr seam HIDE 753 C
S13 cc5 405 Degraded NW Unr golf PROMELP 847 C
S13 cc5 406 Clear NW Unr slither SOOFS 800 C
S13 cc5 407 Degraded NW Unr saltine PROGOLLS 1717 C
S13 cc5 408 Degraded NW Unr fangs ROOR 1492 C
S13 cc5 409 Clear NW Unr cough GEENER 837 C
S13 cc5 410 Clear NW Unr whiskey FASHIN 818 C
S13 cc5 411 Degraded LF Unr pound MAIL 746 C
S13 cc5 412 Degraded NW Unr soar GIAL 693 C
S13 cc5 413 Clear NW Unr bitter CORTED 790 C
S13 cc5 414 Clear NW Unr excuse DOMP 745 C
S13 cc5 415 Degraded HF Rel gravity EARTH 660 C
S13 cc5 416 Degraded NW Unr clue HOMPS 751 C
S13 cc5 417 Clear LF Rel barrel MONKEY 634 C
S13 cc5 418 Clear HF Unr pity ENGINE 751 C
S13 cc5 419 Degraded NW Unr skirt REBINT 955 C
S13 cc5 420 Clear NW Unr husk DEAT 721 C
S13 cc5 421 Clear NW Unr skinny JOAD 774 C
S13 cc5 422 Clear LF Unr toaster FLOWER 1079 C
S13 cc5 423 Degraded LF Rel foolish DUMB 1012 C
S13 cc5 424 Degraded LF Rel sword BLADE 821 C
S13 cc5 425 Degraded NW Unr penny POAL 1200 C
S13 cc5 426 Degraded HF Unr cigar LONG 694 C
S13 cc5 427 Degraded NW Unr future REGEEP 1926 C
S13 cc5 428 Clear LF Rel plead GUILTY 591 C
S13 cc5 429 Degraded NW Unr movie WOILY 794 C
S13 cc5 430 Degraded NW Unr stream BIST 880 C
S13 cc5 431 Degraded NW Unr desire KOOF 661 C
S13 cc5 432 Clear NW Unr razor NIDE 752 C
S13 cc5 433 Clear NW Unr phase VADES 726 C
S13 cc5 434 Clear HF Unr domain LEAD 911 C
S13 cc5 435 Degraded HF Rel design MAKE 810 C
S13 cc5 436 Degraded HF Rel rooster MORNING 706 C
S13 cc5 437 Clear LF Rel buckle SHOE 725 C
S13 cc5 438 Clear NW Unr minute RERN 766 C
S13 cc5 439 Clear NW Unr drug VELP 959 C
S13 cc5 440 Degraded LF Unr spider FROG 1028 C
S13 cc5 441 Clear LF Rel noisy LOUD 599 C
S13 cc5 442 Clear LF Rel snail SLIMY 661 C
S13 cc5 443 Clear LF Unr towel WITCH 607 C
S13 cc5 444 Degraded NW Unr person VIND 720 C
S13 cc5 445 Clear NW Unr toad WINT 806 C
S13 cc5 446 Degraded LF Unr missile CORN 815 C
S13 cc5 447 Degraded LF Rel robbery THIEF 742 C
S13 cc5 448 Clear NW Unr helium INTERVESS 753 C
S13 cc5 449 Degraded HF Unr tractor VISION 608 C
S13 cc5 450 Clear LF Unr crops ROCKET 816 C
S13 cc5 451 Clear LF Rel team SPORT 776 C
S13 cc5 452 Degraded NW Unr sharp VABY 777 C
S13 cc5 453 Degraded LF Unr ounce STORM 697 C
S13 cc5 454 Degraded NW Unr cracker VIRED 937 C
S13 cc5 455 Degraded LF Rel gain WEIGHT 586 C
S13 cc5 456 Clear NW Unr measure PRENITY 629 C
S13 cc5 457 Degraded NW Unr cure WELME 744 C
S13 cc5 458 Clear LF Unr yarn JUICE 594 C
S13 cc5 459 Clear NW Unr mammal SORN 769 C
S13 cc5 460 Clear NW Unr artery VACER 689 C
S13 cc5 461 Clear HF Rel through DONE 770 C
S13 cc5 462 Clear NW Unr fear HOAFER 881 C
S13 cc5 463 Degraded NW Unr drink DEHIET 792 C
S13 cc5 464 Clear NW Unr weak OVERTAGE 1867 C
S13 cc5 465 Clear LF Rel daring BRAVE 549 C
S13 cc5 466 Clear NW Unr span NIRT 648 C
S13 cc5 467 Degraded NW Unr middle SUBRUCT 1105 C
S13 cc5 468 Clear NW Unr ceiling HILK 820 C
S13 cc5 469 Clear NW Unr nest REJONG 703 C
S13 cc5 470 Clear LF Rel straw SODA 738 C
S13 cc5 471 Clear NW Unr violet ABDESS 891 C
S13 cc5 472 Degraded LF Rel throne KING 579 C
S13 cc5 473 Degraded LF Unr foam STICK 651 C
S13 cc5 474 Degraded NW Unr game OVERJAGE 932 C
S13 cc5 475 Clear NW Unr finish UNCHIM 757 C
S13 cc5 476 Degraded HF Rel nails FINGER 594 C
S13 cc5 477 Clear LF Rel vest JACKET 1007 C
S13 cc5 478 Degraded NW Unr kind GLEDER 656 C
S13 cc5 479 Clear NW Unr push BIAL 968 E
S13 cc5 480 Degraded NW Unr quart TRANSVEEM 1739 C
S14 cc6 1 Degraded LF Rel wisdom SMART 480 C
S14 cc6 2 Clear HF Rel reality LIFE 412 C
S14 cc6 3 Degraded HF Unr problem SECOND 459 C
S14 cc6 4 Clear NW Unr plate AJURD 455 C
S14 cc6 5 Degraded NW Unr brain GORT 677 C
S14 cc6 6 Degraded LF Unr stale JAIL 536 C
S14 cc6 7 Clear NW Unr area GASER 482 C
S14 cc6 8 Clear LF Rel mask HIDE 494 C
S14 cc6 9 Clear HF Rel jeans BLUE 425 C
S14 cc6 10 Clear NW Unr ivory PIDER 742 C
S14 cc6 11 Clear LF Rel rise SHINE 519 C
S14 cc6 12 Degraded NW Unr racket BAVE 578 C
S14 cc6 13 Clear LF Rel liar CHEAT 426 C
S14 cc6 14 Degraded HF Unr late LIKE 535 C
S14 cc6 15 Degraded NW Unr dark GAKER 481 E
S14 cc6 16 Clear NW Unr drink DEHIET 517 C
S14 cc6 17 Clear NW Unr danger CRIG 607 C
S14 cc6 18 Degraded LF Unr crumb FORGIVE 486 C
S14 cc6 19 Clear NW Unr shape ABLERM 546 C
S14 cc6 20 Clear LF Rel plum PURPLE 636 C
S14 cc6 21 Clear LF Unr juggler UGLY 498 C
S14 cc6 22 Degraded NW Unr green BIETER 508 C
S14 cc6 23 Degraded LF Unr sailor MONKEY 503 C
S14 cc6 24 Degraded NW Unr site RISHED 530 C
S14 cc6 25 Clear LF Unr vest HOSTAGE 572 C
S14 cc6 26 Clear HF Unr brawl FRIEND 420 C
S14 cc6 27 Degraded LF Rel fury ANGER 482 E
S14 cc6 28 Degraded HF Unr frost CITY 470 C
S14 cc6 29 Clear NW Unr shake ANTIVORM 515 C
S14 cc6 30 Clear NW Unr liberty TRUDE 701 C
S14 cc6 31 Degraded HF Rel pause STOP 432 C
S14 cc6 32 Degraded LF Rel carrots BUNNY 478 C
S14 cc6 33 Degraded LF Unr foolish GUILTY 570 C
S14 cc6 34 Clear NW Unr saltine PROGOLLS 546 C
S14 cc6 35 Clear HF Rel scalp HEAD 427 C
S14 cc6 36 Clear LF Rel flannel SHIRT 489 C
S14 cc6 37 Clear LF Rel prank JOKE 389 C
S14 cc6 38 Degraded HF Rel retain HOLD 501 C
S14 cc6 39 Clear NW Unr spook INTHID 400 C
S14 cc6 40 Clear LF Unr stuck LOCK 511 C
S14 cc6 41 Clear LF Unr symbol BLADE 490 C
S14 cc6 42 Clear HF Rel compass POINT 422 C
S14 cc6 43 Clear LF Rel anxiety NERVOUS 436 C
S14 cc6 44 Clear NW Unr turtle DISMONG 562 C
S14 cc6 45 Clear HF Rel vanish GONE 411 C
S14 cc6 46 Clear HF Unr report SHORT 474 C
S14 cc6 47 Degraded NW Unr muffin VEEP 518 C
S14 cc6 48 Clear HF Unr hose ARMY 497 C
S14 cc6 49 Degraded NW Unr rabbit FLEEPED 652 C
S14 cc6 50 Degraded HF Unr prove SPOT 465 C
S14 cc6 51 Degraded LF Unr stake CANDY 430 C
S14 cc6 52 Degraded HF Rel blaze FIRE 443 C
S14 cc6 53 Degraded NW Unr drug VELP 616 C
S14 cc6 54 Clear HF Unr much YEAR 479 C
S14 cc6 55 Clear NW Unr bicycle FANDER 427 E
S14 cc6 56 Clear HF Unr marble HELP 416 C
S14 cc6 57 Clear NW Unr value PREHOIN 494 C
S14 cc6 58 Clear NW Unr thirst ABNORD 522 C
S14 cc6 59 Degraded HF Unr pilot CARE 692 C
S14 cc6 60 Clear LF Unr rinse RIBS 455 C
S14 cc6 61 Clear NW Unr live DEFITY 596 C
S14 cc6 62 Degraded LF Rel offend HURT 444 C
S14 cc6 63 Degraded NW Unr star NADER 505 C
S14 cc6 64 Clear NW Unr sharp VABY 579 C
S14 cc6 65 Clear NW Unr foot DORNER 603 C
S14 cc6 66 Clear NW Unr aunt BLIDE 499 E
S14 cc6 67 Clear HF Unr plow MORNING 502 C
S14 cc6 68 Clear NW Unr college NERM 608 C
S14 cc6 69 Degraded HF Rel bush GARDEN 535 C
S14 cc6 70 Degraded HF Rel some MANY 721 C
S14 cc6 71 Clear NW Unr penny POAL 644 C
S14 cc6 72 Degraded HF Unr brief TELL 488 C
S14 cc6 73 Degraded HF Unr tank WATER 548 C
S14 cc6 74 Clear NW Unr doctor FRIMER 494 C
S14 cc6 75 Clear LF Rel warmth HEAT 425 C
S14 cc6 76 Clear LF Rel melody TUNE 486 C
S14 cc6 77 Degraded NW Unr munch NOOPS 594 C
S14 cc6 78 Clear HF Rel costume PARTY 457 C
S14 cc6 79 Degraded NW Unr drunk STAPEL 662 C
S14 cc6 80 Clear NW Unr fill PORM 426 E
S14 cc6 81 Degraded HF Unr gloves BEST 495 C
S14 cc6 82 Clear HF Unr parent ALONE 411 C
S14 cc6 83 Degraded LF Rel robe BATH 473 C
S14 cc6 84 Degraded NW Unr cash VOLKEL 484 C
S14 cc6 85 Clear LF Unr grain DEFEND 449 C
S14 cc6 86 Degraded NW Unr whip BERE 573 C
S14 cc6 87 Degraded NW Unr pond BAGES 710 C
S14 cc6 88 Degraded NW Unr sail WIET 632 C
S14 cc6 89 Clear NW Unr kill VIRD 542 C
S14 cc6 90 Degraded NW Unr lonely TODELL 600 C
S14 cc6 91 Degraded LF Rel stingy CHEAP 495 E
S14 cc6 92 Degraded LF Unr graft DUCK 657 C
S14 cc6 93 Degraded NW Unr square REMOLKS 550 C
S14 cc6 94 Degraded LF Unr panther SOUR 543 C
S14 cc6 95 Clear LF Unr pardon CAKE 472 E
S14 cc6 96 Degraded NW Unr hoop TASHED 748 C
S14 cc6 97 Degraded LF Unr throne WEIRD 468 C
S14 cc6 98 Degraded LF Rel hawk EAGLE 480 C
S14 cc6 99 Clear LF Rel wedding BELL 428 C
S14 cc6 100 Clear NW Unr launch HORME 505 C
S14 cc6 101 Degraded NW Unr clam GLIM 692 C
S14 cc6 102 Degraded LF Unr outlaw SPORT 440 C
S14 cc6 103 Clear NW Unr frame FARDED 486 C
S14 cc6 104 Degraded NW Unr grizzly PRALE 609 C
S14 cc6 105 Clear LF Rel ounce PINT 551 C
S14 cc6 106 Degraded LF Rel bunch BANANA 529 C
S14 cc6 107 Clear LF Unr mints VAMPIRE 491 C
S14 cc6 108 Degraded NW Unr tire RESATH 470 C
S14 cc6 109 Degraded LF Rel drum STICK 530 C
S14 cc6 110 Degraded NW Unr last DIATOOF 556 C
S14 cc6 111 Degraded NW Unr beer LURB 501 C
S14 cc6 112 Degraded HF Unr scout COUNTRY 433 E
S14 cc6 113 Clear HF Rel steam ENGINE 518 C
S14 cc6 114 Clear NW Unr sight JIOT 448 C
S14 cc6 115 Clear NW Unr used ANTIPOLD 637 C
S14 cc6 116 Clear NW Unr pool JASHES 466 C
S14 cc6 117 Degraded NW Unr dull ENSUCT 543 C
S14 cc6 118 Clear HF Rel bring TAKE 425 C
S14 cc6 119 Clear LF Rel grove ORANGE 439 C
S14 cc6 120 Degraded HF Rel stem PLANT 501 C
S14 cc6 121 Clear NW Unr shiver NIFTS 448 C
S14 cc6 122 Degraded NW Unr bitter CORTED 781 C
S14 cc6 123 Degraded LF Unr haunt GLORY 653 C
S14 cc6 124 Degraded HF Unr south RIDE 498 C
S14 cc6 125 Degraded LF Unr cobra SLIMY 781 E
S14 cc6 126 Degraded HF Unr rooster FIELD 597 C
S14 cc6 127 Degraded NW Unr meeting SEEF 508 C
S14 cc6 128 Degraded LF Unr gain HINT 598 C
S14 cc6 129 Degraded HF Rel strand HAIR 494 C
S14 cc6 130 Degraded NW Unr coke SELP 585 C
S14 cc6 131 Clear NW Unr worst NAKE 689 E
S14 cc6 132 Clear LF Unr destiny FISH 460 C
S14 cc6 133 Clear LF Unr noisy THREAD 586 C
S14 cc6 134 Degraded HF Rel cork WINE 562 C
S14 cc6 135 Degraded HF Unr donor STONE 570 C
S14 cc6 136 Degraded NW Unr cough GEENER 594 C
S14 cc6 137 Degraded HF Rel gray BLACK 490 C
S14 cc6 138 Clear LF Unr skip ACHE 598 C
S14 cc6 139 Degraded NW Unr sheep PURD 574 C
S14 cc6 140 Clear NW Unr ghost WOATER 565 C
S14 cc6 141 Degraded NW Unr tooth MUELED 670 C
S14 cc6 142 Clear NW Unr boat VIRMER 547 C
S14 cc6 143 Degraded NW Unr push BIAL 588 C
S14 cc6 144 Degraded NW Unr whiskey FASHIN 643 C
S14 cc6 145 Clear LF Unr plead DUMB 469 C
S14 cc6 146 Clear LF Rel missile ROCKET 464 C
S14 cc6 147 Clear HF Unr granite GIVE 494 C
S14 cc6 148 Degraded NW Unr proper DEBIRT 489 C
S14 cc6 149 Degraded LF Rel crops CORN 693 C
S14 cc6 150 Degraded HF Rel domain HOME 519 C
